-0.124895	-0.223840	2
0.372128	-0.886556	1
-0.405957	-0.397751	2
-0.968574	-0.688712	1
0.564693	0.614745	2
-0.433390	-0.261386	1
0.382638	0.037687	2
-0.284811	0.248719	1
0.118989	-0.262431	2
-0.251687	-0.996486	1
0.072494	0.198420	2
-0.167172	-0.858027	1
-0.036797	0.013641	2
0.814747	0.995958	1
0.008772	-0.071233	2
0.016419	0.908837	1
-0.612004	0.566623	2
-0.797898	0.896486	1
0.660193	-0.341627	2
0.001574	-0.400750	1
-0.025219	0.008194	2
0.377776	0.148886	1
-0.288384	0.542600	2
-0.657920	-0.571820	1
-0.215865	-0.129500	2
0.982102	0.445295	1
-0.509633	-0.315617	2
0.476428	-0.906693	1
0.234900	0.106506	2
-0.878455	-0.042118	1
0.373064	0.552673	2
-0.939551	-0.111203	1
-0.450581	-0.335547	2
-0.728716	-0.855936	1
0.570099	-0.221585	2
-0.926425	0.353397	1
0.001890	-0.802210	2
0.273189	0.323448	1
-0.087076	0.794450	2
0.772913	0.432055	1
0.251958	0.509238	2
0.417882	0.754500	1
0.252258	0.000991	2
0.181961	-0.293817	1
0.155119	-0.699120	2
-0.371213	0.446572	1
0.728428	-0.365406	2
0.330435	-0.270314	1
-0.057264	0.572196	2
-0.830331	0.617333	1
0.522582	0.453474	2
-0.960293	-0.723369	1
-0.023045	-0.020903	2
-0.266175	0.169801	1
-0.620985	0.136760	2
0.072343	-0.377622	1
0.531335	0.254630	2
0.311400	0.216671	1
-0.770162	0.121982	2
-0.889001	0.373154	1
0.005626	0.358105	2
-0.430853	-0.336922	1
-0.019085	0.002655	2
-0.916530	0.218518	1
-0.651356	-0.151515	2
-0.848266	-0.058721	1
-0.129644	0.176974	2
-0.962893	-0.500182	1
-0.805071	-0.205360	2
0.126925	-0.328848	1
0.139550	0.100554	2
-0.667083	0.653598	1
0.115817	-0.040468	2
-0.756800	-0.717424	1
0.549469	-0.145227	2
0.442877	0.218258	1
0.025947	-0.123342	2
-0.316297	0.126958	1
-0.204323	-0.262559	2
0.270703	-0.349555	1
0.675614	0.382555	2
0.324261	-0.862226	1
-0.053773	0.101946	2
-0.765011	-0.599199	1
-0.390621	0.599783	2
-0.009473	0.861557	1
-0.243343	-0.113111	2
-0.835456	0.270731	1
-0.552681	-0.276159	2
-0.581100	-0.899964	1
0.155745	0.429420	2
0.161191	-0.446625	1
0.605582	-0.238118	2
0.514998	0.756518	1
0.493186	-0.332909	2
-0.002738	-0.581059	1
-0.363025	0.081745	2
-0.173207	0.337315	1
0.795977	0.056358	2
-0.478209	0.841459	1
0.058312	0.013034	2
0.814880	0.487986	1
-0.644367	-0.088095	2
-0.468083	0.425923	1
0.765403	-0.179312	2
0.179627	-0.301028	1
0.804507	-0.079237	2
-0.132788	-0.887975	1
0.136626	0.505657	2
-0.171147	0.199751	1
-0.048507	-0.086297	2
0.755331	0.947373	1
-0.032701	0.146296	2
-0.088436	-0.305294	1
-0.374155	0.575488	2
0.101742	-0.298694	1
-0.469164	0.001106	2
0.466766	-0.113224	1
0.526862	-0.168447	2
-0.086289	-0.961158	1
0.202616	-0.239128	2
-0.783284	-0.506632	1
0.581503	-0.424583	2
0.379130	0.152179	1
0.089630	-0.076066	2
0.398243	0.365819	1
-0.032074	0.039082	2
-0.382156	-0.168232	1
0.638643	-0.224275	2
0.913436	-0.039482	1
-0.705193	-0.094719	2
0.543961	-0.658588	1
0.244528	0.098374	2
-0.533118	-0.678447	1
-0.525703	-0.290623	2
-0.953003	0.929348	1
-0.609150	-0.188447	2
-0.809190	-0.480271	1
0.003378	0.003117	2
0.296267	0.186714	1
0.475669	-0.345594	2
-0.246352	-0.385506	1
0.013801	0.058498	2
-0.311878	-0.238794	1
0.516763	-0.353570	2
0.915861	0.080772	1
0.156664	0.052130	2
0.255635	-0.393193	1
0.036220	-0.288533	2
-0.273662	-0.498717	1
0.251651	-0.232990	2
-0.160859	0.195694	1
0.568610	-0.404987	2
-0.440996	0.248337	1
-0.057694	0.642650	2
0.770702	0.371576	1
0.000954	-0.007363	2
0.624890	0.617086	1
-0.156078	0.054398	2
-0.390583	-0.354283	1
0.068542	-0.028076	2
0.909452	-0.740410	1
-0.017318	0.038924	2
-0.854894	0.758477	1
-0.021990	0.518196	2
0.522249	-0.738144	1
0.193924	0.048656	2
0.944273	0.859222	1
0.643379	-0.298442	2
-0.132780	0.322708	1
0.777450	-0.301475	2
0.395471	-0.783750	1
0.096194	0.083077	2
0.932050	0.285935	1
-0.602899	-0.078089	2
-0.297921	-0.926803	1
-0.026149	-0.018439	2
0.521143	-0.878054	1
0.666176	-0.036137	2
0.164467	0.388403	1
-0.065266	0.544107	2
0.035410	0.866543	1
0.522995	-0.090008	2
0.410545	0.371216	1
0.312070	-0.199423	2
0.441927	0.146667	1
0.158926	-0.153527	2
0.906000	0.571975	1
-0.307729	-0.511136	2
0.471305	0.283749	1
-0.190682	-0.168109	2
-0.228305	-0.431192	1
0.039247	0.026537	2
-0.265274	0.312082	1
-0.107728	0.050900	2
-0.162680	0.198544	1
0.122535	-0.046302	2
0.155458	0.396276	1
0.000589	-0.187559	2
-0.704374	0.661452	1
-0.162797	-0.176669	2
0.871691	0.212173	1
-0.013720	0.268527	2
0.560442	-0.872477	1
0.004563	0.000555	2
-0.336335	0.208659	1
-0.059270	0.288484	2
0.323377	-0.845735	1
-0.069603	-0.132968	2
0.680974	0.565155	1
-0.765453	0.304456	2
-0.449380	0.365853	1
-0.352134	0.001936	2
0.735783	-0.489131	1
-0.729640	-0.149309	2
0.136473	-0.365499	1
0.234448	-0.238534	2
-0.841820	-0.601573	1
0.031005	-0.047526	2
0.310519	0.425985	1
0.813880	0.047997	2
-0.264856	0.149696	1
-0.086600	0.149634	2
-0.823622	-0.326095	1
0.600889	-0.418095	2
0.705613	-0.577229	1
-0.467920	0.131174	2
0.199158	0.341638	1
0.588920	0.111863	2
-0.448704	-0.320117	1
0.262829	-0.088605	2
0.645625	0.645625	1
0.631041	-0.165198	2
-0.251194	0.115085	1
-0.788046	-0.006189	2
0.909258	0.300973	1
0.289410	-0.689489	2
-0.382484	-0.366597	1
0.120208	-0.025387	2
0.452586	-0.158139	1
0.780638	0.248908	2
-0.356538	0.135685	1
-0.002137	0.004854	2
-0.526616	-0.804447	1
0.651522	0.514449	2
-0.811645	-0.534978	1
-0.068034	0.007187	2
-0.261289	0.169878	1
-0.613464	0.560858	2
0.260181	-0.483108	1
0.718730	-0.258121	2
0.460478	0.943702	1
0.094064	0.754119	2
-0.059150	-0.496413	1
0.299640	0.098922	2
-0.172377	0.363352	1
0.153197	0.725401	2
-0.421070	0.274701	1
-0.575249	0.406320	2
0.004466	-0.315868	1
-0.040971	0.004230	2
-0.354516	0.251244	1
0.082707	-0.129874	2
0.903661	-0.176063	1
-0.552281	-0.128012	2
0.244824	-0.265267	1
-0.025610	0.264281	2
0.086541	0.871643	1
0.073949	-0.025774	2
0.467269	0.767918	1
0.230634	-0.048329	2
-0.647318	0.916443	1
0.734931	0.140794	2
-0.943889	-0.610512	1
0.080904	0.166467	2
-0.402617	-0.149252	1
0.522622	0.408684	2
0.875385	-0.082748	1
-0.015899	-0.632484	2
0.408004	0.793038	1
-0.710111	-0.238772	2
-0.685295	-0.870698	1
0.628556	-0.225737	2
0.456499	-0.095284	1
-0.273119	-0.617784	2
