-0.439750	-0.495750	2
-0.889000	-0.331250	1
0.291500	0.562000	2
-0.549500	0.828000	1
-0.080000	0.506000	2
0.606500	-0.938000	1
-0.174250	0.548500	2
-0.076250	0.742250	1
-0.239000	-0.628250	2
-0.564000	0.565750	1
0.522000	-0.291000	2
0.472250	-0.074250	1
-0.641250	-0.235000	2
0.199750	0.379250	1
0.078500	0.565000	2
-0.739000	-0.880500	1
-0.515500	-0.432000	2
-0.333500	0.761000	1
0.558500	0.187000	2
-0.658500	-0.300250	1
-0.489500	-0.178500	2
-0.988000	-0.466000	1
-0.624500	-0.288000	2
0.621250	0.650250	1
-0.463750	0.461000	2
0.873000	0.318250	1
-0.590000	0.321250	2
0.684000	-0.795250	1
-0.230250	0.550000	2
-0.271750	-0.316250	1
-0.288750	0.577250	2
0.802250	0.428500	1
-0.665000	-0.082000	2
0.651000	-0.433000	1
0.258750	0.485000	2
-0.732250	0.765000	1
0.268500	-0.535750	2
0.978500	0.584000	1
-0.141750	-0.581500	2
0.700000	0.163000	1
-0.433500	-0.458750	2
-0.720500	-0.803750	1
-0.415000	0.364250	2
0.011250	0.767500	1
0.460000	-0.464000	2
-0.580000	0.510750	1
-0.545500	-0.004250	2
0.560750	-0.661500	1
-0.616500	0.172500	2
-0.902000	-0.741250	1
-0.390750	-0.521000	2
-0.822250	-0.324000	1
0.322750	-0.540250	2
-0.841000	-0.978750	1
0.461250	0.441250	2
-0.743500	0.339500	1
-0.417500	-0.492250	2
0.036500	-0.935250	1
0.674750	-0.155250	2
0.003000	0.806000	1
-0.279250	-0.475000	2
0.856000	0.330500	1
0.677000	0.120000	2
-0.939250	-0.146500	1
0.490500	0.459750	2
0.747750	0.836000	1
-0.587500	-0.174500	2
-0.925250	-0.448000	1
0.577750	0.321500	2
-0.318500	0.089250	1
-0.054500	0.671250	2
0.759750	0.034750	1
0.531000	-0.017500	2
0.707250	0.838250	1
-0.538500	-0.048750	2
-0.138250	0.055500	1
-0.603250	0.274000	2
-0.915000	-0.747250	1
-0.639500	-0.024000	2
-0.188000	0.829500	1
0.207000	-0.537500	2
0.324000	0.809000	1
0.080250	0.557000	2
0.061750	0.236250	1
0.671500	0.057750	2
-0.863000	0.295000	1
0.519500	-0.187500	2
0.978750	0.431500	1
-0.682250	0.013500	2
0.681500	-0.279250	1
-0.608500	-0.001750	2
0.220750	0.182000	1
0.247750	-0.539000	2
0.630500	0.617500	1
-0.542250	-0.239750	2
-0.544500	0.815250	1
0.615250	-0.032000	2
0.342250	0.226250	1
-0.006500	0.507500	2
-0.348250	-0.298750	1
0.409750	-0.508750	2
0.018500	0.433500	1
-0.480000	0.466000	2
-0.074250	0.716500	1
-0.148500	0.540750	2
-0.913500	-0.035750	1
-0.630000	0.078500	2
-0.003500	0.097750	1
-0.532250	0.315500	2
-0.958000	0.418250	1
0.569250	0.225250	2
0.248750	-0.234000	1
0.274000	-0.479500	2
0.937250	-0.722250	1
0.290750	-0.557000	2
-0.136500	0.849000	1
-0.499250	-0.180000	2
-0.699500	0.396250	1
0.191250	0.498000	2
-0.052750	-0.471250	1
0.450000	0.268000	2
-0.333750	-0.085750	1
0.429500	0.525000	2
0.597000	0.893250	1
-0.509250	-0.230250	2
-0.529750	0.722500	1
-0.249500	-0.472750	2
-0.830750	-0.399500	1
0.173000	-0.491000	2
-0.891500	0.844250	1
-0.238000	-0.649500	2
-0.178250	0.075000	1
0.010000	0.654750	2
-0.168500	0.395000	1
0.565750	-0.148250	2
-0.355000	0.282250	1
0.603500	0.281000	2
-0.475750	0.992250	1
-0.392000	0.420250	2
0.398750	0.266250	1
-0.296500	0.510500	2
-0.359750	0.028750	1
0.501000	0.161500	2
0.725250	0.169500	1
0.086250	-0.677500	2
0.825000	0.744750	1
-0.282250	0.451250	2
0.081500	-0.099250	1
-0.115500	0.629250	2
0.100500	-0.350500	1
0.117250	0.679000	2
-0.258500	-0.368500	1
-0.439250	-0.396500	2
0.325500	-0.209000	1
-0.110000	-0.537000	2
-0.841250	-0.313750	1
-0.462750	0.240250	2
0.908500	0.562250	1
0.458000	-0.239750	2
0.627250	-0.597750	1
0.506250	-0.105500	2
0.130000	-0.071000	1
0.432750	-0.449000	2
0.275250	0.020250	1
0.595500	-0.269750	2
0.900000	-0.447750	1
0.522750	-0.314000	2
0.413000	-0.154250	1
0.603750	0.036000	2
-0.808250	0.424500	1
0.337500	0.473250	2
0.655500	0.287250	1
0.590750	0.015750	2
-0.880250	-0.763750	1
-0.613000	-0.126250	2
-0.766750	0.139000	1
-0.374000	0.459750	2
-0.987000	0.773750	1
-0.530500	-0.088250	2
-0.082250	0.859000	1
-0.613250	0.014250	2
-0.277000	-0.080500	1
0.471750	-0.297500	2
-0.672500	0.956500	1
0.479500	-0.393500	2
0.691250	0.138000	1
0.589000	0.050000	2
0.924000	-0.489500	1
0.087000	-0.498500	2
-0.460000	-0.843000	1
-0.542750	-0.272000	2
0.824250	-0.286000	1
0.341500	-0.495750	2
0.853250	-0.566250	1
0.370250	-0.581500	2
0.650750	0.407250	1
-0.170750	-0.518000	2
-0.527000	-0.608000	1
-0.073250	-0.582250	2
0.050750	-0.953750	1
0.239750	0.472500	2
-0.735000	-0.728250	1
-0.043500	0.608500	2
0.567500	-0.754250	1
0.397500	0.572750	2
0.606250	0.599250	1
0.391750	0.476750	2
0.958500	0.368500	1
0.526000	-0.168750	2
0.274500	0.262000	1
-0.325750	0.563250	2
0.912750	0.531500	1
-0.461500	-0.476000	2
0.750500	0.069000	1
0.535250	0.431750	2
-0.761250	-0.110000	1
0.380750	0.408750	2
0.489750	-0.937250	1
-0.240250	0.605000	2
-0.115000	0.344250	1
0.246000	0.486750	2
0.002250	-0.948250	1
0.073500	0.664250	2
0.957500	0.503000	1
-0.611750	-0.220250	2
0.476750	-0.001500	1
0.531250	-0.238250	2
-0.279250	0.871500	1
-0.493750	0.108250	2
-0.145500	0.772750	1
-0.458750	-0.481750	2
0.792500	-0.817500	1
0.377000	0.496750	2
0.783250	0.396250	1
0.318500	-0.484500	2
0.823000	0.284000	1
0.318500	-0.605000	2
0.848500	0.676250	1
-0.451750	0.500750	2
0.153750	-0.932000	1
0.369000	0.408000	2
0.254000	0.114250	1
0.607000	0.237250	2
0.012750	0.773750	1
-0.475750	-0.226500	2
0.614750	0.516500	1
0.580500	-0.324000	2
0.313250	0.346500	1
0.484250	0.219250	2
0.540000	0.976500	1
-0.362500	-0.411750	2
-0.726000	-0.554500	1
0.527000	0.112500	2
-0.639750	-0.402250	1
-0.455000	-0.467000	2
-0.931500	0.977500	1
-0.409750	0.519250	2
-0.395000	-0.713750	1
-0.526750	0.009750	2
-0.943000	0.071750	1
0.449500	0.485000	2
-0.043000	-0.054750	1
-0.478250	0.417750	2
0.908000	-0.693250	1
-0.465500	-0.467500	2
-0.442750	0.959250	1
0.536750	-0.235000	2
-0.478250	-0.688000	1
0.467500	-0.382000	2
-0.190250	-0.455000	1
-0.229500	-0.508750	2
0.032000	0.722500	1
-0.453000	0.301500	2
0.791750	0.646000	1
-0.437000	-0.389250	2
0.820000	-0.342000	1
0.310250	-0.555750	2
0.418000	0.614750	1
-0.201000	-0.572500	2
0.360000	-0.997500	1
0.560250	-0.113000	2
-0.691750	-0.477750	1
0.502250	-0.294000	2
-0.093750	-0.123250	1
-0.374500	0.403500	2
-0.742250	-0.420000	1
0.188250	0.633250	2
0.283500	0.994500	1
0.080250	0.565750	2
0.081500	0.975250	1
0.645250	-0.003250	2
